m_ticker,ticker,comp_name,comp_name_2,exchange,currency_code,per_end_date,per_type,per_code,per_fisc_year,per_fisc_qtr,per_cal_year,per_cal_qtr,data_type_ind,filing_type,qtr_nbr,zacks_sector_code,zacks_x_ind_code,zacks_metrics_ind_code,fye_month,comp_cik,per_len,sic_code,filing_date,last_changed_date,state_incorp_name,bus_address_line_1,bus_city,bus_state_name,bus_post_code,bus_phone_nbr,bus_fax_nbr,mail_address_line_1,mail_city,mail_state_name,mail_post_code,country_name,country_code,home_exchange_name,emp_cnt,emp_pt_cnt,emp_ft_cnt,emp_other_cnt,comm_share_holder,auditor,auditor_opinion,comp_url,email_addr,nbr_shares_out,shares_out_date,officer_name_1,officer_title_1,officer_name_2,officer_title_2,officer_name_3,officer_title_3,officer_name_4,officer_title_4,officer_name_5,officer_title_5,rpt_0_date,tot_revnu,cost_good_sold,gross_profit,tot_deprec_amort,int_exp_oper,int_invst_income_oper,res_dev_exp,in_proc_res_dev_exp_aggr,tot_sell_gen_admin_exp,rental_exp_ind_broker,pension_post_retire_exp,other_oper_income_exp,tot_oper_exp,oper_income,non_oper_int_exp,int_cap,asset_wdown_impair_aggr,restruct_charge,merger_acq_income_aggr,rental_income,spcl_unusual_charge,impair_goodwill,litig_aggr,gain_loss_sale_asset_aggr,gain_loss_sale_invst_aggr,stock_div_subsid,income_loss_equity_invst_other,pre_tax_minority_int,int_invst_income,other_non_oper_income_exp,tot_non_oper_income_exp,pre_tax_income,tot_provsn_income_tax,income_aft_tax,minority_int,equity_earn_subsid,invst_gain_loss_other,other_income,income_cont_oper,income_discont_oper,income_bef_exord_acct_change,exord_income_loss,cumul_eff_acct_change,consol_net_income_loss,non_ctl_int,net_income_parent_comp,pref_stock_div_other_adj,net_income_loss_share_holder,eps_basic_cont_oper,eps_basic_discont_oper,eps_basic_acct_change,eps_basic_extra,eps_basic_consol,eps_basic_parent_comp,basic_net_eps,eps_diluted_cont_oper,eps_diluted_discont_oper,eps_diluted_acct_change,eps_diluted_extra,eps_diluted_consol,eps_diluted_parent_comp,diluted_net_eps,dilution_factor,avg_d_shares,avg_b_shares,norm_pre_tax_income,norm_aft_tax_income,ebitda,ebit,rpt_1_date,cash_sterm_invst,note_loan_rcv,rcv_est_doubt,rcv_tot,invty,prepaid_expense,def_charge_curr,def_tax_asset_curr,asset_discont_oper_curr,other_curr_asset,tot_curr_asset,gross_prop_plant_equip,tot_accum_deprec,net_prop_plant_equip,net_real_estate_misc_prop,cap_software,lterm_invst,adv_dep,lterm_rcv,invty_lterm,goodwill_intang_asset_tot,def_charge_non_curr,def_tax_asset_lterm,asset_discont_oper_lterm,pension_post_retire_asset,other_lterm_asset,tot_lterm_asset,tot_asset,note_pay,acct_pay,div_pay,other_pay,accrued_exp,other_accrued_exp,curr_portion_debt,curr_portion_cap_lease,curr_portion_tax_pay,defer_revnu_curr,defer_tax_liab_curr,liab_discont_oper_curr,other_curr_liab,tot_curr_liab,tot_lterm_debt,defer_revnu_non_curr,pension_post_retire_liab,defer_tax_liab_lterm,mand_redeem_pref_sec_subsid,pref_stock_liab,min_int,liab_disc_oper_lterm,other_non_curr_liab,tot_lterm_liab,tot_liab,tot_pref_stock,comm_stock_net,addtl_paid_in_cap,retain_earn_accum_deficit,equity_equiv,treas_stock,compr_income,def_compsn,other_share_holder_equity,tot_comm_equity,tot_share_holder_equity,tot_liab_share_holder_equity,comm_shares_out,pref_stock_shares_out,tang_stock_holder_equity,rpt_2_date,net_income_loss,tot_deprec_amort_cash_flow,other_non_cash_item,tot_non_cash_item,change_acct_rcv,change_invty,change_acct_pay,change_acct_pay_accrued_liab,change_income_tax,change_asset_liab,tot_change_asset_liab,oper_activity_other,cash_flow_oper_activity,net_change_prop_plant_equip,net_change_intang_asset,net_acq_divst,net_change_sterm_invst,net_change_lterm_invst,net_change_invst_tot,invst_activity_other,cash_flow_invst_activity,net_lterm_debt,net_curr_debt,debt_issue_retire_net_tot,net_comm_equity_issued_repurch,net_pref_equity_issued_repurch,net_tot_equity_issued_repurch,tot_comm_pref_stock_div_paid,fin_activity_other,cash_flow_fin_activity,fgn_exchange_rate_adj,disc_oper_misc_cash_flow_adj,incr_decr_cash,beg_cash,end_cash,stock_based_compsn,comm_stock_div_paid,pref_stock_div_paid,tot_deprec_amort_qd,stock_based_compsn_qd,cash_flow_oper_activity_qd,net_change_prop_plant_equip_qd,comm_stock_div_paid_qd,pref_stock_div_paid_qd,tot_comm_pref_stock_div_qd,wavg_shares_out,wavg_shares_out_diluted,eps_basic_net,eps_diluted_net
AAPL,AAPL,APPLE INC,Apple Inc.,NSDQ,USD,2011-12-31,Q,,2012,1,2011,4,F,10-Q,201201,10,199,9,9,0000320193,3,3571,2012-01-25,2012-01-25,CA,ONE INFINITE LOOP,CUPERTINO,CA,95014,408-996-1010,408-996-0275,ONE INFINITE LOOP,CUPERTINO,CA,95014,UNITED STATES,X1,,,,,,,,,www.apple.com,investor_relations@apple.com,6526590000,2012-01-13,,,,,,,,,,,2013-01-24,46333.0,25630.0,20703.0,,,,758.0,,2605.0,,,,28993.0,17340.0,,,,,,,,,,,,,,,,137.0,137.0,17477.0,4413.0,13064.0,,,,,13064.0,,13064.0,,,13064.0,,13064.0,,13064.0,2.0045,,,,2.0045,2.0045,2.0043,1.9821,,,,1.9821,1.9821,1.9814,-4.3965,6591.004,6517.287,17477.0,13064.0,18061.0,17340.0,2012-01-25,30156.0,,,16484.0,1236.0,,,1937.0,,4958.0,54771.0,12340.0,4524.0,7816.0,,,67445.0,,,,4368.0,,,,,4281.0,83910.0,138681.0,,18221.0,,,11500.0,,,,,4886.0,,,,34607.0,,2187.0,,,,,,,11833.0,14020.0,48627.0,,13961.0,,75709.0,,,384.0,,,90054.0,90054.0,138681.0,6525.498,,85686.0,2013-01-24,13064.0,721.0,1876.0,2597.0,-3561.0,-460.0,4314.0,,,1600.0,1893.0,,17554.0,-1321.0,-108.0,,-15665.0,,-15665.0,-34.0,-17128.0,,,,91.0,,91.0,,-22.0,69.0,,,495.0,9815.0,10310.0,420.0,0.0,,721.0,420.0,17554.0,-1321.0,0.0,,,6517.287,6591.004,2.0043,1.9814
AAPL,AAPL,APPLE INC,Apple Inc.,NSDQ,USD,2012-03-31,Q,,2012,2,2012,1,F,10-Q,201202,10,199,9,9,0000320193,3,3571,2012-04-25,2012-04-25,CA,ONE INFINITE LOOP,CUPERTINO,CA,95014,408-996-1010,408-996-0275,ONE INFINITE LOOP,CUPERTINO,CA,95014,UNITED STATES,X1,,,,,,,,,www.apple.com,investor_relations@apple.com,6545434000,2012-04-13,,,,,,,,,,,2013-04-24,39186.0,20622.0,18564.0,,,,841.0,,2339.0,,,,23802.0,15384.0,,,,,,,,,,,,,,,,148.0,148.0,15532.0,3910.0,11622.0,,,,,11622.0,,11622.0,,,11622.0,,11622.0,,11622.0,1.7784,,,,1.7784,1.7784,1.7786,1.7571,,,,1.7571,1.7571,1.7571,0.1846,6614.251,6535.074,15532.0,11622.0,16124.0,15384.0,2012-04-25,28538.0,,,13769.0,1102.0,,,2253.0,,5050.0,50712.0,13941.0,5094.0,8847.0,,,81638.0,,,,4745.0,,,,,4992.0,100222.0,150934.0,,17011.0,,,9778.0,,,,,5247.0,,,,32036.0,,2446.0,,,,,,,13954.0,16400.0,48436.0,,14850.0,,87124.0,,,524.0,,,102498.0,102498.0,150934.0,6544.874,,97753.0,2013-04-24,24686.0,1461.0,3759.0,5220.0,-1663.0,-326.0,2809.0,,,805.0,1625.0,,31531.0,-2778.0,-160.0,-350.0,-28268.0,,-28268.0,-48.0,-31604.0,,,,377.0,,377.0,,2.0,379.0,,,306.0,9815.0,10121.0,844.0,0.0,,740.0,424.0,13977.0,-1457.0,0.0,,,6535.074,6614.251,1.7786,1.7571
AAPL,AAPL,APPLE INC,Apple Inc.,NSDQ,USD,2012-06-30,Q,,2012,3,2012,2,F,10-Q,201203,10,199,9,9,0000320193,3,3571,2012-07-25,2012-07-25,CA,ONE INFINITE LOOP,CUPERTINO,CA,95014,408-996-1010,408-996-0275,ONE INFINITE LOOP,CUPERTINO,CA,95014,UNITED STATES,X1,,,,,,,,,www.apple.com,investor_relations@apple.com,6561842000,2012-07-13,,,,,,,,,,,2013-07-24,35023.0,20029.0,14994.0,,,,876.0,,2545.0,,,,23450.0,11573.0,,,,,,,,,,,,,,,,288.0,288.0,11861.0,3037.0,8824.0,,,,,8824.0,,8824.0,,,8824.0,,8824.0,,8824.0,1.3459,,,,1.3459,1.3459,1.3457,1.331,,,,1.331,1.331,1.3314,2.5898,6629.413,6556.172,11861.0,8824.0,12408.0,11573.0,2012-07-25,27654.0,,,14298.0,1122.0,,,2309.0,,6560.0,51943.0,16205.0,5718.0,10487.0,,,89567.0,,,,5461.0,,,,,5438.0,110953.0,162896.0,,16808.0,,,10430.0,,,,,5822.0,,,,33060.0,,2530.0,,,,,,,15560.0,18090.0,51150.0,,15573.0,,95641.0,,,532.0,,,111746.0,111746.0,162896.0,6560.862,,106285.0,2013-07-24,33510.0,2296.0,5358.0,7654.0,-2278.0,-346.0,2450.0,,,730.0,556.0,,41720.0,-4834.0,-1067.0,-350.0,-37607.0,,-37607.0,-56.0,-43914.0,,,,433.0,,433.0,,-109.0,324.0,,,-1870.0,9815.0,7945.0,1292.0,0.0,,835.0,448.0,10189.0,-2056.0,0.0,,,6556.172,6629.413,1.3457,1.3314
AAPL,AAPL,APPLE INC,Apple Inc.,NSDQ,USD,2012-09-30,Q,,2012,4,2012,3,F,10-Q,201204,10,199,9,9,0000320193,3,3571,2012-10-31,2012-10-31,CA,ONE INFINITE LOOP,CUPERTINO,CA,95014,408-996-1010,408-996-0275,ONE INFINITE LOOP,CUPERTINO,CA,95014,UNITED STATES,X1,,76100,3300,72800,,27696,Ernst & Young LLP,Fair,www.apple.com,investor_relations@apple.com,6584844000,2012-10-19,Timothy D. Cook,Chief Executive Officer and Director,Peter Oppenheimer,Senior Vice President and Chief Financial Officer,William V. Campbell,Director,Millard S. Drexler,Director,Al Gore,Director,2014-10-27,35966.0,21565.0,14401.0,,,,906.0,,2551.0,,,,25022.0,10944.0,,,,,,,,,,,,,,,,-51.0,-51.0,10893.0,2670.0,8223.0,,,,,8223.0,,8223.0,,,8223.0,,8223.0,,8223.0,1.2487,,,,1.2487,1.2487,1.2514,1.2362,,,,1.2362,1.2362,1.2386,24.9385,6637.302,6568.401,10893.0,8223.0,11925.0,10944.0,2013-10-30,29129.0,,,18692.0,791.0,,,2583.0,,6458.0,57653.0,21887.0,6435.0,15452.0,,,92122.0,,,,5359.0,,,,,5478.0,118411.0,176064.0,,21175.0,,,11414.0,,,,,5953.0,,,,38542.0,,2648.0,,,,,,,16664.0,19312.0,57854.0,,16422.0,,101289.0,,,499.0,,,118210.0,118210.0,176064.0,6574.456,,112851.0,2014-10-27,41733.0,3277.0,6145.0,9422.0,-5551.0,-15.0,4467.0,,,800.0,-299.0,,50856.0,-8295.0,-1107.0,-350.0,-38427.0,,-38427.0,-48.0,-48227.0,,,,665.0,,665.0,-2488.0,125.0,-1698.0,,,931.0,9815.0,10746.0,1740.0,-2488.0,,981.0,448.0,9136.0,-3461.0,-2488.0,,,6543.726,6617.483,1.2514,1.24
AAPL,AAPL,APPLE INC,Apple Inc.,NSDQ,USD,2012-12-31,Q,,2013,1,2012,4,F,10-Q,201301,10,199,9,9,0000320193,3,3571,2013-01-24,2013-01-24,CA,ONE INFINITE LOOP,CUPERTINO,CA,95014,408-996-1010,408-974-2483,ONE INFINITE LOOP,CUPERTINO,CA,95014,UNITED STATES,X1,,,,,,,,,www.apple.com,paxton1@apple.com,6573406000,2013-01-11,,,,,,,,,,,2014-01-28,54512.0,33452.0,21060.0,,,,1010.0,,2840.0,,,,37302.0,17210.0,,,,,,,,,,,,,,,,462.0,462.0,17672.0,4594.0,13078.0,,,,,13078.0,,13078.0,,,13078.0,,13078.0,,13078.0,1.9898,,,,1.9898,1.9898,1.99,1.9724,,,,1.9724,1.9724,1.9729,3.0664,6630.519,6572.412,17672.0,13078.0,18798.0,17210.0,2013-01-24,39820.0,,,21534.0,1455.0,,,2895.0,,6644.0,72348.0,23214.0,7792.0,15422.0,,,97292.0,,,,5843.0,,,,,5183.0,123740.0,196088.0,,26398.0,,,13207.0,,,,,7274.0,,,,46879.0,,2938.0,,,,,,,18925.0,21863.0,68742.0,,17167.0,,109567.0,,,612.0,,,127346.0,127346.0,196088.0,6572.811,,121503.0,2014-01-28,13078.0,1588.0,1724.0,3312.0,-668.0,-664.0,6145.0,,,2223.0,7036.0,,23426.0,-2317.0,-138.0,-284.0,-10730.0,,-10730.0,-52.0,-13521.0,,,,-1874.0,,-1874.0,-2493.0,-130.0,-4497.0,,,5408.0,10746.0,16154.0,545.0,-2493.0,,1588.0,545.0,23426.0,-2317.0,-2493.0,,-2493.0,6572.412,6630.519,1.99,1.9729
AAPL,AAPL,APPLE INC,Apple Inc.,NSDQ,USD,2013-03-31,Q,,2013,2,2013,1,F,10-Q,201302,10,199,9,9,0000320193,3,3571,2013-04-24,2013-04-23,CA,ONE INFINITE LOOP,CUPERTINO,CA,95014,408-996-1010,408-974-2483,ONE INFINITE LOOP,CUPERTINO,CA,95014,UNITED STATES,X1,,,,,,,,,www.apple.com,paxton1@apple.com,6570543000,2013-04-12,,,,,,,,,,,2014-04-24,43603.0,27254.0,16349.0,,,,1119.0,,2672.0,,,,31045.0,12558.0,,,,,,,,,,,,,,,,347.0,347.0,12905.0,3358.0,9547.0,,,,,9547.0,,9547.0,,,9547.0,,9547.0,,9547.0,1.4515,,,,1.4515,1.4515,1.4514,1.4417,,,,1.4417,1.4417,1.4414,-1.5068,6622.245,6577.403,12905.0,9547.0,14250.0,12558.0,2013-04-24,39137.0,,,13336.0,1245.0,,,3242.0,,6377.0,63337.0,24194.0,9168.0,15026.0,,,105550.0,,,,5536.0,,,,,5294.0,131406.0,194743.0,,14912.0,,,13331.0,,,,,7265.0,,,,35508.0,,2877.0,,,,,,,20868.0,23745.0,59253.0,,17954.0,,116572.0,,,964.0,,,135490.0,135490.0,194743.0,6580.658,,129954.0,2014-04-24,22625.0,3280.0,3077.0,6357.0,3846.0,-454.0,-4422.0,,,7978.0,6948.0,,35930.0,-4325.0,-429.0,-299.0,-22732.0,,-22732.0,-93.0,-27878.0,,,,-1675.0,,-1675.0,-4984.0,-86.0,-6745.0,,,1307.0,10746.0,12053.0,1120.0,-4984.0,,1692.0,575.0,12504.0,-2008.0,-2491.0,,-2491.0,6577.403,6622.245,1.4514,1.4414
AAPL,AAPL,APPLE INC,Apple Inc.,NSDQ,USD,2013-06-30,Q,,2013,3,2013,2,F,10-Q,201303,10,199,9,9,0000320193,3,3571,2013-07-24,2013-07-24,CA,ONE INFINITE LOOP,CUPERTINO,CA,95014,408-996-1010,408-974-2483,ONE INFINITE LOOP,CUPERTINO,CA,95014,UNITED STATES,X1,,,,,,,,,www.apple.com,paxton1@apple.com,6359479000,2013-07-12,,,,,,,,,,,2014-07-23,35323.0,22299.0,13024.0,,,,1178.0,,2645.0,,,,26122.0,9201.0,,,,,,,,,,,,,,,,234.0,234.0,9435.0,2535.0,6900.0,,,,,6900.0,,6900.0,,,6900.0,,6900.0,,6900.0,1.073,,,,1.073,1.073,1.0729,1.0665,,,,1.0665,1.0665,1.0671,22.7441,6469.855,6430.326,9435.0,6900.0,10895.0,9201.0,2013-07-24,42606.0,,,13453.0,1697.0,,,3193.0,,7270.0,68219.0,26889.0,10562.0,16327.0,,,104014.0,,,,5875.0,,,,,5421.0,131637.0,199856.0,,15516.0,,,13470.0,,,,,7333.0,,,,36319.0,16958.0,2672.0,,,,,,,20553.0,40183.0,76502.0,,19024.0,,104564.0,,,-234.0,,,123354.0,123354.0,199856.0,6359.094,,117479.0,2014-07-23,29525.0,4974.0,4222.0,9196.0,2091.0,-906.0,-4740.0,,,8592.0,5037.0,,43758.0,-6210.0,-560.0,-443.0,-26984.0,,-26984.0,-188.0,-34385.0,16896.0,,16896.0,-17615.0,,-17615.0,-7795.0,-357.0,-8871.0,,,502.0,10746.0,11248.0,1698.0,-7795.0,,1694.0,578.0,7828.0,-1885.0,-2811.0,,-2811.0,6430.323,6469.854,1.07,1.07
AAPL,AAPL,APPLE INC,Apple Inc.,NSDQ,USD,2013-09-30,Q,,2013,4,2013,3,F,10-Q,201304,10,199,9,9,0000320193,3,3571,2013-10-30,2013-10-29,CA,ONE INFINITE LOOP,CUPERTINO,CA,95014,408-996-1010,408-974-2483,ONE INFINITE LOOP,CUPERTINO,CA,95014,UNITED STATES,X1,,84400,4100,80300,,24710,Ernst & Young LLP,Fair,www.apple.com,investor_relations@apple.com,6298166000,2013-10-18,Timothy D. Cook,Chief Executive Officer and Director,Peter Oppenheimer,Senior Vice President and Chief Financial Officer,Luca Maestri,Vice President and Corporate Controller,William V. Campbell,Director,Millard S. Drexler,Director,2015-10-28,37472.0,23601.0,13871.0,,,,1168.0,,2673.0,,,,27442.0,10030.0,,,,,,,,,,,,,,,,113.0,113.0,10143.0,2631.0,7512.0,,,,,7512.0,,7512.0,,,7512.0,,7512.0,,7512.0,1.2036,,,,1.2036,1.2036,1.1871,1.1986,,,,1.1986,1.1986,1.18,-18.4248,6363.917,6329.141,10143.0,7512.0,11813.0,10030.0,2014-10-27,40546.0,,,20641.0,1764.0,,,3453.0,,6882.0,73286.0,28519.0,11922.0,16597.0,,,106215.0,,,,5756.0,,,,,5146.0,133714.0,207000.0,,22367.0,,,13856.0,,,,,7435.0,,,,43658.0,16960.0,2625.0,,,,,,,20208.0,39793.0,83451.0,,19764.0,,104256.0,,,-471.0,,,123549.0,123549.0,207000.0,6294.494,,117793.0,2015-10-28,37037.0,6757.0,3394.0,10151.0,-2172.0,-973.0,2340.0,,,7283.0,6478.0,,53666.0,-8165.0,-911.0,-496.0,-24042.0,,-24042.0,-160.0,-33774.0,16896.0,,16896.0,-22330.0,,-22330.0,-10564.0,-381.0,-16379.0,,,3513.0,10746.0,14259.0,2253.0,-10564.0,,1783.0,555.0,9908.0,-1955.0,-2769.0,,-2769.0,6477.32,6521.634,1.2086,1.1957
AAPL,AAPL,APPLE INC,Apple Inc.,NSDQ,USD,2013-12-31,Q,,2014,1,2013,4,F,10-Q,201401,10,199,9,9,0000320193,3,3571,2014-01-28,2014-01-28,CA,ONE INFINITE LOOP,CUPERTINO,CA,95014,408-996-1010,,ONE INFINITE LOOP,CUPERTINO,CA,95014,UNITED STATES,X1,,,,,,,,,www.apple.com,paxton1@apple.com,6243923000,2014-01-10,,,,,,,,,,,2015-01-28,57594.0,35748.0,21846.0,,,,1330.0,,3053.0,,,,40131.0,17463.0,,,,,,,,,,,,,,,,246.0,246.0,17709.0,4637.0,13072.0,,,,,13072.0,,13072.0,,,13072.0,,13072.0,,13072.0,2.084,,,,2.084,2.084,2.0843,2.0716,,,,2.0716,2.0716,2.0714,-9.9668,6310.164,6272.504,17709.0,13072.0,19607.0,17463.0,2014-01-28,40711.0,,,25198.0,2122.0,,,3742.0,,8574.0,80347.0,29288.0,13800.0,15488.0,,,118131.0,,,,6127.0,,,,,5091.0,144837.0,225184.0,,29588.0,,,15824.0,,,,,8357.0,,,,53769.0,16961.0,3071.0,,,,,,,21699.0,41731.0,95500.0,,20559.0,,109431.0,,,-306.0,,,129684.0,129684.0,225184.0,6247.129,,123557.0,2015-01-28,13072.0,2144.0,1934.0,4078.0,-1098.0,-358.0,8191.0,,,-1215.0,5520.0,,22670.0,-1985.0,-59.0,-525.0,-12539.0,,-12539.0,5.0,-15103.0,,,,-4895.0,,-4895.0,-2769.0,-85.0,-7749.0,,,-182.0,14259.0,14077.0,681.0,-2769.0,,2144.0,681.0,22670.0,-1985.0,-2769.0,,-2769.0,6272.504,6310.161,2.08,2.07
AAPL,AAPL,APPLE INC,Apple Inc.,NSDQ,USD,2014-03-31,Q,,2014,2,2014,1,F,10-Q,201402,10,199,9,9,0000320193,3,3571,2014-04-24,2014-04-24,CA,ONE INFINITE LOOP,CUPERTINO,CA,95014,408-996-1010,,ONE INFINITE LOOP,CUPERTINO,CA,95014,UNITED STATES,X1,,,,,,,,,www.apple.com,paxton1@apple.com,6029667000,2014-04-11,,,,,,,,,,,2015-04-28,45646.0,27699.0,17947.0,,,,1422.0,,2932.0,,,,32053.0,13593.0,,,,,,,,,,,,,,,,225.0,225.0,13818.0,3595.0,10223.0,,,,,10223.0,,10223.0,,,10223.0,,10223.0,,10223.0,1.6695,,,,1.6695,1.6695,1.67,1.6605,,,,1.6605,1.6605,1.66,-2.8799,6156.696,6123.299,13818.0,10223.0,15480.0,13593.0,2014-04-24,41350.0,,,15820.0,1829.0,,,4014.0,,7528.0,70541.0,30406.0,15286.0,15120.0,,,109239.0,,,,5983.0,,,,,5106.0,135448.0,205989.0,,18914.0,,,15984.0,,,,,8310.0,,,,43208.0,16962.0,3164.0,,,,,,,22476.0,42602.0,85810.0,,21496.0,,98934.0,,,-251.0,,,120179.0,120179.0,205989.0,6032.215,,114196.0,2015-04-28,23295.0,4031.0,3436.0,7467.0,3401.0,-65.0,-2375.0,,,4485.0,5446.0,,36208.0,-3367.0,-163.0,-559.0,750.0,,750.0,-23.0,-3362.0,,,,-22659.0,,-22659.0,-5430.0,-67.0,-28156.0,,,4690.0,14259.0,18949.0,1377.0,-5430.0,,1887.0,696.0,13538.0,-1382.0,-2661.0,,-2661.0,6123.302,6156.699,1.67,1.66
AAPL,AAPL,APPLE INC,Apple Inc.,NSDQ,USD,2014-06-30,Q,,2014,3,2014,2,F,10-Q,201403,10,199,9,9,0000320193,3,3571,2014-07-23,2014-07-23,CA,ONE INFINITE LOOP,CUPERTINO,CA,95014,408-996-1010,,ONE INFINITE LOOP,CUPERTINO,CA,95014,UNITED STATES,X1,,,,,,,,,www.apple.com,paxton1@apple.com,5987867000,2014-07-11,,,,,,,,,,,2015-07-22,37432.0,22697.0,14735.0,,,,1603.0,,2850.0,,,,27150.0,10282.0,,,,,,,,,,,,,,,,202.0,202.0,10484.0,2736.0,7748.0,,,,,7748.0,,7748.0,,,7748.0,,7748.0,,7748.0,1.2886,,,,1.2886,1.2886,1.29,1.2803,,,,1.2803,1.2803,1.28,-1.8101,6051.711,6012.635,10484.0,7748.0,12228.0,10282.0,2014-07-23,37805.0,,,16841.0,1594.0,,,3884.0,,7825.0,67949.0,34453.0,16868.0,17585.0,,,126685.0,,,,6141.0,,,,,4160.0,154571.0,222520.0,,20535.0,,,15264.0,,2010.0,,,8396.0,,,,46205.0,29030.0,3058.0,,,,,,,23287.0,55375.0,101580.0,,22139.0,,98715.0,,,86.0,,,120940.0,120940.0,222520.0,5989.171,,114799.0,2015-07-22,31043.0,5977.0,5255.0,11232.0,2314.0,170.0,-2531.0,,,4235.0,4188.0,,46463.0,-5745.0,-216.0,-898.0,-18724.0,,-18724.0,7.0,-25576.0,11960.0,2010.0,13970.0,-27565.0,,-27565.0,-8297.0,-277.0,-22169.0,,,-1282.0,14259.0,12977.0,2101.0,-8297.0,,1946.0,724.0,10255.0,-2378.0,-2867.0,,-2867.0,6012.635,6051.711,1.29,1.28
AAPL,AAPL,APPLE INC,Apple Inc.,NSDQ,USD,2014-09-30,Q,,2014,4,2014,3,F,10-Q,201404,10,199,9,9,0000320193,3,3571,2014-10-27,2014-10-27,CA,ONE INFINITE LOOP,CUPERTINO,CA,95014,408-996-1010,,ONE INFINITE LOOP,CUPERTINO,CA,95014,UNITED STATES,X1,,97000,4400,92600,,26112,Ernst & Young LLP,Fair,www.apple.com,investor_relations@apple.com,5864840000,2014-10-10,Timothy D. Cook,Chief Executive Officer and Director,Luca Maestri,"Senior Vice President, Chief Financial Officer",Millard S. Drexler,Director,Al Gore,Director,Robert A. Iger,Director,2016-10-26,42123.0,26114.0,16009.0,,,,1686.0,,3158.0,,,,30958.0,11165.0,,,,,,,,,,,,,,,,307.0,307.0,11472.0,3005.0,8467.0,,,,,8467.0,,8467.0,,,8467.0,,8467.0,,8467.0,1.4502,,,,1.4502,1.4502,1.43,1.4407,,,,1.4407,1.4407,1.42,-4.1675,5972.082,5933.845,11472.0,8467.0,13134.0,11165.0,2015-10-28,25077.0,,,27219.0,2111.0,,,4318.0,,9806.0,68531.0,39015.0,18391.0,20624.0,,,130162.0,,,,8758.0,,,,,3764.0,163308.0,231839.0,,30196.0,,,18453.0,,6308.0,,,8491.0,,,,63448.0,28987.0,3031.0,,,,,,,24826.0,56844.0,120292.0,,23313.0,,87152.0,,,1082.0,,,111547.0,111547.0,231839.0,5866.161,,102789.0,2016-10-26,39510.0,7946.0,5210.0,13156.0,-4232.0,-76.0,5938.0,,,5417.0,7047.0,,59713.0,-9571.0,-242.0,-3765.0,-9017.0,-10.0,-9027.0,26.0,-22579.0,11960.0,6306.0,18266.0,-44270.0,,-44270.0,-11126.0,-419.0,-37549.0,,,-415.0,14259.0,13844.0,2863.0,-11126.0,,1969.0,762.0,13250.0,-3826.0,-2829.0,,-2829.0,6085.572,6122.663,1.45,1.44
AAPL,AAPL,APPLE INC,Apple Inc.,NSDQ,USD,2014-12-31,Q,,2015,1,2014,4,F,10-Q,201501,10,199,9,9,0000320193,3,3571,2015-01-28,2015-01-28,CA,ONE INFINITE LOOP,CUPERTINO,CA,95014,408-996-1010,,ONE INFINITE LOOP,CUPERTINO,CA,95014,UNITED STATES,X1,,,,,,,,,www.apple.com,investor_relations@apple.com,5824748000,2015-01-09,,,,,,,,,,,2016-01-27,74599.0,44858.0,29741.0,,,,1895.0,,3600.0,,,,50353.0,24246.0,,,,,,,,,,,,,,,,170.0,170.0,24416.0,6392.0,18024.0,,,,,18024.0,,18024.0,,,18024.0,,18024.0,,18024.0,3.0847,,,,3.0847,3.0847,3.08,3.0644,,,,3.0644,3.0644,3.06,-25.6816,5881.803,5843.082,24416.0,18024.0,26821.0,24246.0,2015-01-28,32463.0,,,29976.0,2283.0,,,5046.0,,13635.0,83403.0,40747.0,20355.0,20392.0,,,145492.0,,,,8999.0,,,,,3608.0,178491.0,261894.0,,38001.0,,,22724.0,,3899.0,,,8987.0,,,,73611.0,32504.0,3480.0,,,,,,,28971.0,64955.0,138566.0,,24187.0,,97178.0,,,1963.0,,,123328.0,123328.0,261894.0,5826.419,,114329.0,2016-01-27,18024.0,2575.0,3085.0,5660.0,751.0,-172.0,9003.0,,,456.0,10038.0,,33722.0,-3217.0,-48.0,-23.0,-17942.0,,-17942.0,65.0,-21165.0,3485.0,-2409.0,1076.0,-4950.0,,-4950.0,-2801.0,-248.0,-6923.0,,,5634.0,13844.0,19478.0,888.0,-2801.0,,2575.0,888.0,33722.0,-3217.0,-2801.0,,-2801.0,5843.082,5881.803,3.08,3.06
